sausage,tropical fruit,berries,other vegetables,whole milk,curd,mayonnaise,rolls/buns,flour,margarine,sugar,cake bar,chocolate,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,other vegetables,butter,yogurt,frozen dessert,domestic eggs,rolls/buns,rum,cling film/bags,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,condensed milk,coffee,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,misc. beverages,canned beer,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,root vegetables,other vegetables,white bread,pastry,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,soft cheese,domestic eggs,pastry,oil,baking powder,pickled vegetables,dog food,coffee,,,,,,,,,,,,,,,,,,,,,,,
whole milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,domestic eggs,sweet spreads,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,packaged fruit/vegetables,dog food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,sugar,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,turkey,frozen vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,brown bread,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,canned beer,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,sugar,pudding powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
condensed milk,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,domestic eggs,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,grapes,other vegetables,whole milk,butter milk,whipped/sour cream,mayonnaise,white bread,roll products ,sauces,salty snack,waffles,chocolate,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,hard cheese,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,hard cheese,long life bakery product,cooking chocolate,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
cookware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,berries,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,hard cheese,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,seasonal products,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,hamburger meat,other vegetables,whole milk,frozen vegetables,rolls/buns,margarine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,berries,whole milk,butter milk,whipped/sour cream,frozen vegetables,mustard,baking powder,soda,fruit/vegetable juice,liquor (appetizer),nut snack,cooking chocolate,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,whole milk,cream cheese ,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,margarine,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,dessert,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,onions,other vegetables,curd,whipped/sour cream,pickled vegetables,specialty vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,margarine,cocoa drinks,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,dessert,condensed milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,soda,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,other vegetables,whole milk,butter,yogurt,cream cheese ,brown bread,,,,,,,,,,,,,,,,,,,,,,,,
meat,tropical fruit,other vegetables,frozen vegetables,rolls/buns,soda,napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,instant coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,butter,whipped/sour cream,rolls/buns,margarine,spices,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,butter,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,curd,yogurt,hard cheese,domestic eggs,bottled water,cleaner,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,whole milk,yogurt,rolls/buns,sweet spreads,cat food,pet care,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,
specialty bar,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,bottled water,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,beef,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,mustard,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,other vegetables,whole milk,butter,yogurt,salt,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,canned vegetables,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,brown bread,pastry,sugar,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,whole milk,domestic eggs,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,yogurt,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,UHT-milk,zwieback,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,turkey,hamburger meat,grapes,other vegetables,whole milk,curd,dessert,yogurt,soft cheese,frozen vegetables,coffee,long life bakery product,chocolate marshmallow,,,,,,,,,,,,,,,,,,
whole milk,processed cheese,mayonnaise,margarine,mustard,cat food,coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,onions,whole milk,whipped/sour cream,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,whole milk,semi-finished bread,jam,soda,pot plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,UHT-milk,pastry,sauces,coffee,light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,onions,other vegetables,whole milk,butter,soft cheese,domestic eggs,white bread,margarine,cocoa drinks,bottled water,fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,
other vegetables,butter,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,dessert,misc. beverages,chocolate marshmallow,cling film/bags,house keeping products,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,sugar,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,whole milk,yogurt,domestic eggs,pastry,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
curd,semi-finished bread,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,butter,curd,yogurt,pudding powder,coffee,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,butter,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,other vegetables,whole milk,butter,curd,yogurt,sliced cheese,spread cheese,rolls/buns,semi-finished bread,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,pastry,salty snack,long life bakery product,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,yogurt,flour,sugar,bottled water,fruit/vegetable juice,red/blush wine,hair spray,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,onions,other vegetables,yogurt,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,packaged fruit/vegetables,whole milk,sliced cheese,domestic eggs,brown bread,ketchup,meat spreads,newspapers,flower (seeds),,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,canned beer,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,spices,pet care,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,rolls/buns,pasta,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,onions,other vegetables,white bread,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,grapes,whole milk,cream cheese ,ice cream,domestic eggs,pickled vegetables,soda,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,
hamburger meat,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,specialty fat,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,salty snack,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,grapes,whole milk,yogurt,rolls/buns,bottled water,fruit/vegetable juice,bottled beer,chocolate,napkins,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chocolate,specialty chocolate,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,berries,yogurt,whipped/sour cream,cream cheese ,mayonnaise,brown bread,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,frozen meals,canned beer,red/blush wine,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,brown bread,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,whole milk,butter milk,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,white bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,other vegetables,frozen vegetables,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,pip fruit,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,frozen vegetables,soda,canned beer,liquor (appetizer),hygiene articles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,curd,dessert,butter milk,yogurt,sauces,bottled water,syrup,specialty chocolate,cleaner,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,root vegetables,whole milk,waffles,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,butter,dessert,frozen meals,frozen fish,rice,bottled water,fruit/vegetable juice,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,frozen meals,white bread,snack products,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,snack products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whole milk,brown bread,pastry,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,finished products,pork,berries,root vegetables,packaged fruit/vegetables,whole milk,curd,frozen vegetables,brown bread,sugar,soda,fruit/vegetable juice,chocolate,specialty chocolate,specialty bar,hygiene articles,napkins,,,,,,,,,,,,,,
bathroom cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,margarine,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,whipped/sour cream,frozen vegetables,domestic eggs,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,whole milk,butter milk,yogurt,whipped/sour cream,rolls/buns,flour,cat food,instant coffee,waffles,cling film/bags,newspapers,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,pork,butter,brown bread,specialty chocolate,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,curd,waffles,specialty bar,detergent,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,citrus fruit,butter,whipped/sour cream,hard cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,other vegetables,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,yogurt,frozen vegetables,ice cream,rolls/buns,sugar,soda,detergent,dish cleaner,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,cream cheese ,frozen vegetables,soda,fruit/vegetable juice,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,butter,domestic eggs,rolls/buns,margarine,soda,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,specialty chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,syrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,berries,other vegetables,whole milk,butter,whipped/sour cream,brown bread,soups,coffee,bottled water,bottled beer,waffles,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,pip fruit,other vegetables,yogurt,pastry,bottled beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,butter,domestic eggs,flour,oil,sugar,baking powder,white wine,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,
dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,other vegetables,dessert,whipped/sour cream,oil,fruit/vegetable juice,napkins,cling film/bags,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,
cleaner,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,white wine,specialty chocolate,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,whole milk,rolls/buns,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,beverages,hard cheese,frozen meals,rolls/buns,tea,bottled water,light bulbs,shopping bags,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,grapes,packaged fruit/vegetables,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,curd,frozen dessert,rolls/buns,margarine,jam,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,coffee,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,chewing gum,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter,domestic eggs,bottled water,misc. beverages,canned beer,liqueur,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,whole milk,canned fish,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,citrus fruit,tropical fruit,pip fruit,processed cheese,white bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salt,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,processed cheese,rolls/buns,white bread,fruit/vegetable juice,canned beer,long life bakery product,waffles,chocolate,specialty bar,,,,,,,,,,,,,,,,,,,,,,
sausage,packaged fruit/vegetables,whole milk,dessert,beverages,frozen vegetables,domestic eggs,brown bread,pastry,margarine,mustard,coffee,soda,bottled beer,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,yogurt,frozen potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,packaged fruit/vegetables,whole milk,butter,whipped/sour cream,flour,sugar,coffee,soda,sparkling wine,dishes,,,,,,,,,,,,,,,,,,,,
rolls/buns,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,pickled vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,domestic eggs,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
pasta,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,oil,canned beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,processed cheese,frozen vegetables,rolls/buns,margarine,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,bottled beer,liquor (appetizer),chewing gum,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,baking powder,waffles,cleaner,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,tropical fruit,root vegetables,packaged fruit/vegetables,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,frozen meals,domestic eggs,white bread,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whipped/sour cream,brown bread,bottled water,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,curd,yogurt,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,yogurt,brown bread,pastry,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,butter milk,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,chocolate,chocolate marshmallow,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,bottled water,soda,fruit/vegetable juice,salty snack,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned fish,canned beer,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,onions,other vegetables,whole milk,frozen fish,brown bread,soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen fish,pickled vegetables,dog food,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,berries,other vegetables,curd,sliced cheese,pastry,misc. beverages,salty snack,detergent,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,
pastry,specialty chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,canned beer,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,herbs,whole milk,yogurt,whipped/sour cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,salty snack,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,butter,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,chicken,ice cream,domestic eggs,pastry,pasta,sugar,coffee,newspapers,,,,,,,,,,,,,,,,,,,,,,
ham,butter,yogurt,hard cheese,ice cream,domestic eggs,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
ham,beef,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,butter milk,domestic eggs,rolls/buns,pastry,mustard,pickled vegetables,soda,long life bakery product,chocolate,specialty chocolate,specialty bar,chocolate marshmallow,candy,napkins,cookware,newspapers,,,,,,,,,
other vegetables,white bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,cream cheese ,sweet spreads,coffee,canned beer,cling film/bags,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,coffee,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter milk,cereals,fruit/vegetable juice,long life bakery product,chocolate,cleaner,newspapers,,,,,,,,,,,,,,,,,,,,,,,
meat,pork,tropical fruit,berries,baking powder,canned fish,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sauces,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,yogurt,rolls/buns,brown bread,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beverages,flour,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pasta,mustard,ketchup,dog food,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,berries,frozen fish,white bread,pastry,long life bakery product,waffles,specialty bar,newspapers,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,rolls/buns,soda,liquor (appetizer),specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,tropical fruit,root vegetables,ice cream,roll products ,soda,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,
